,paperID,authorName
4234,1243,"Mikkonen, Tommi"
4235,1243,"K ngas, Peep"
4236,1244,"Babar, Muhammad Ali"
4237,1244,"Mohagheghi, Parastoo"
4238,1244,"Edlund,"
4239,1244,"Mosser, S bastien"
4240,1244,"Mikkonen, Tommi"
4241,1244,"K ngas, Peep"
4242,1245,"Qureshi, Tahir Naseer"
4243,1245,"Chen, DeJi"
4244,1245,"L nn, Henrik"
4245,1245,"T rngren, Martin"
4246,1246,"Englebert, V"
4247,1246," Vermaut, F"
4248,1247,"Englebert, V"
4249,1247," Vermaut, F"
4250,1248,"Bass, Len"
4251,1248,"Nord, Robert L"
4252,1249,"Bass, Len"
4253,1249,"Nord, Robert L"
4254,1250,"Brito, Patrick H"
4255,1250," Rubira, Cec lia M"
4256,1250," De Lemos, Rog rio"
4257,1251,"Brito, Patrick H"
4258,1251," Rubira, Cec lia M"
4259,1251," De Lemos, Rog rio"
4260,1252,"Brito, Patrick H"
4261,1252," Rubira, Cec lia M"
4262,1252," De Lemos, Rog rio"
4263,1253,"Krichen, Fatma"
4264,1253," Hamid, Brahim"
4265,1253,"Zalila, Bechir"
4266,1253,"Jmaiel, Mohamed"
4267,1254,"Chen, T Y"
4268,1254," Tsai, P H"
4269,1254," Chou, T S"
4270,1254," Liu, J W S"
4271,1254," Thamizhmani, A"
4272,1254," Shih, C S"
4273,1254," Kuo, T W"
4274,1255,"Zhu, Liming"
4275,1255," Liu, Yan"
4276,1255,"Gorton, Ian"
4277,1255,"Bui, Ngoc Bao"
4278,1256,"Nyr nen, Tommi Henrik"
4279,1256,"Laitinen, Jarno"
4280,1256,"Tourunen, Olli"
4281,1256,"Sternkopf, Danny"
4282,1256,"Laurikainen, Risto"
4283,1256,"Oster, Per"
4284,1256,"Lehtovuori, Pekka T"
4285,1256," Miettinen, Timo A"
4286,1256," Simonen, Tomi"
4287,1256,"Perheentupa, Teem"
4288,1256,"V strik, Imre"
4289,1256,"Kallioniemi, Olli"
4290,1256,"Lyall, Andrew"
4291,1256,"Thornton, Janet"
4292,1257,"Purhonen, An"
4293,1258,"Purhonen, A"
4294,1259,"Ortiz, Francisco J"
4295,1259," Pastor, Juan A"
4296,1259," Alonso, Diego"
4297,1259," lvarez, B rbara"
4298,1259,"S nchez, Pedro"
4299,1260,"Ortiz, Francisco J"
4300,1260," Pastor, Juan A"
4301,1260," Alonso, Diego"
4302,1260," lvarez, B rbara"
4303,1260,"S nchez, Pedro"
4304,1261,"Ortiz, F J"
4305,1261," Pastor, J A"
4306,1261," Alonso, D"
4307,1261," Alvarez, B"
4308,1261," Sanchez, P"
4309,1262,"Ortiz, F J"
4310,1262," Pastor, J A"
4311,1262," Alonso, D"
4312,1262," Alvarez, B"
4313,1262," Sanchez, P"
4314,1263,"Andersson, Jesper"
4315,1263,"Ericsson, Morgan"
4316,1263,"L we, Welf"
4317,1264,"Meister, J rgen"
4318,1264,"Reussner, Ralf"
4319,1264,"Rohde, Martin"
4320,1265,"Meister, J"
4321,1265," Reussner, R"
4322,1265," Rohde, M"
4323,1266,"Axelsson, Jakob"
4324,1267,"Sokenou, D"
4325,1267," Vosgen, M"
4326,1268,"Ivanovic, Ana"
4327,1268,"America, Pierre"
4328,1269,"Clements, Paul"
4329,1269,"Kazman, Rick"
4330,1269,"Klein, Mark"
4331,1269,"Devesh, Divya"
4332,1269,"Reddy, Shivani"
4333,1269,"Verma, Prageti"
4334,1270,"Clements, P"
4335,1270," Kazman, R"
4336,1270," Klein, M"
4337,1270," Devesh, D"
4338,1270," Reddy, S"
4339,1270," Verma, P"
4340,1271,"Torjusen, Arild B"
4341,1271," Abie, Habtam"
4342,1271,"Paintsil, Ebenezer"
4343,1271,"Trcek, Denis"
4344,1271,"Skomedal,"
4345,1271,smund
4346,1272,"Matinlassi, M"
4347,1273,"Matinlassi, Mari"
4348,1274,"Eklund, Ulrik"
4349,1274,"Arts, Thomas"
4350,1275,"Xu, Xiwei"
4351,1275," Zhu, Liming"
4352,1275," Staples, Mark"
4353,1275," Liu, Yan"
4354,1276,"Xu, Xiwei"
4355,1276," Zhu, Liming"
4356,1276," Staples, Mark"
4357,1276," Liu, Yan"
4358,1277,"Xu, Xiwei"
4359,1277," Zhu, Liming"
4360,1277," Staples, Mark"
4361,1277," Liu, Yan"
4362,1278,"Sousa, Jo o Pedro"
4363,1278,"Schmerl, Bradley"
4364,1278,"Poladian, Vahe"
4365,1278,"Brodsky, Alex"
4366,1279,"Weitzel, Balthasar"
4367,1279,"Rost, Dominik"
4368,1279,"Scheffe, Mathias"
4369,1280,"Oriat, C"
4370,1281,"Astekin, Merve"
4371,1281," S zer, Hasan"
4372,1282,"Astekin, Merve"
4373,1282," S zer, Hasan"
4374,1283,"Terra, Ricardo"
4375,1283,"De Oliveira Valente, Marco Tulio"
4376,1284,"Verma, Sudhansh"
4377,1284,"Kumar, Preetam"
4378,1285,"Verma, Sudhansh"
4379,1285,"Kumar, Preetam"
4380,1286,"Verma, S"
4381,1286," Kumar, P"
4382,1287,"Molesini, Ambra"
4383,1287,"Garcia, Alessandro"
4384,1287,"Chavez, Christina"
4385,1287,"Batista, Thais"
4386,1288,"Molesini, Ambra"
4387,1288,"Garcia, Alessandro"
4388,1288,"Chavez, Christina"
4389,1288,"Batista, Thais"
4390,1289,"Molesini, A"
4391,1289," Garcia, A"
4392,1289," Chavez, C"
4393,1289," Batista, T"
4394,1290,"Molesini, A"
4395,1290," Garcia, A"
4396,1290," Chavez, C"
4397,1290," Batista, T"
4398,1291,"Bass, Len"
4399,1291,"Ivers, James"
4400,1291,"Klein, Mark"
4401,1291,"Merson, Paulo"
4402,1291,"Wallnau, Kurt"
4403,1292,"Alvarez, Camilo"
4404,1292,"Casallas, Rubby"
4405,1293,"Simidchieva, Borislava I"
4406,1293," Osterweil, Leon J"
4407,1294,"Del Rosso, Christian"
4408,1294,"Maccari, Alessandro"
4409,1295,"Del Rosso, C"
4410,1295," Maccari, A"
4411,1296,"Contieri Jr , Antonio C"
4412,1296," Correia, Guilherme G"
4413,1296," Colanzi, Thelma E"
4414,1296," Gimenes, Itana M"
4415,1296," Oliveira Jr , Edson A"
4416,1296," Ferrari, Sandra"
4417,1296,"Masiero, Paulo C"
4418,1296," Garcia, Alessandro F"
4419,1297,"Poort, Eltjo R"
4420,1297," Adriaanse, Hans"
4421,1297,"Kuijt, Arie"
4422,1297,"De With, Peter H"
4423,1298,"Alti, Adel"
4424,1298,"Boukerram, Abdellah"
4425,1298,"Roose, Philippe"
4426,1299,"Poort, Eltjo R"
4427,1299," Pramono, Agung"
4428,1299,"Perdeck, Michiel"
4429,1299,"Clerc, Viktor"
4430,1299,"Van Vliet, Hans"
4431,1300,"Aschauer, Thomas"
4432,1300,"Dauenhauer, Gerd"
4433,1300,"Pree, Wolfgang"
4434,1301,"Aschauer, Thomas"
4435,1301,"Dauenhauer, Gerd"
4436,1301,"Pree, Wolfgang"
4437,1302,"Aschauer, Thomas"
4438,1302,"Dauenhauer, Gerd"
4439,1302,"Pree, Wolfgang"
4440,1303,"Eklund, Ulrik"
4441,1303,"Olsson, Carl Magnus"
4442,1304,"Eklund, Ulrik"
4443,1304,"Olsson, Carl Magnus"
4444,1305,"Eklund, Ulrik"
4445,1305,"Olsson, Carl Magnus"
4446,1306,"Dos Santos, Walter A"
4447,1306," Da Cunha, Adilson M"
4448,1307,"Loulou, Imen"
4449,1307,"Kacem, Ahmed Hadj"
4450,1307,"Jmaiel, Mohamed"
4451,1307,"Drira, Khalil"
4452,1308,"Loulou, Imen"
4453,1308,"Kacem, Ahmed Hadj"
4454,1308,"Jmaiel, Mohamed"
4455,1308,"Drira, Khalil"
4456,1309,"Loulou, I"
4457,1309," Kacem, A H"
4458,1309," Jmaiel, M"
4459,1309," Drira, K"
4460,1310,"Loulou, I"
4461,1310," Kacem, A H"
4462,1310," Jmaiel, M"
4463,1310," Drira, K"
4464,1311,"Woods, Eoin"
4465,1311,"Rozanski, Nick"
4466,1312,"Nord, Robert L"
4467,1312," Clements, Paul C"
4468,1312," Emery, David"
4469,1312,"Hilliard, Rich"
4470,1313,"Nord, Robert L"
4471,1313," Clements, Paul C"
4472,1313," Emery, David"
4473,1313,"Hilliard, Rich"
4474,1314,"Nord, Robert L"
4475,1314," Clements, Paul C"
4476,1314," Emery, David"
4477,1314,"Hilliard, Rich"
4478,1315,"Jamwal, Vikram"
4479,1315,"Iyer, Sridhar"
4480,1316,"Zhu, Liming"
4481,1316,"Bass, Len"
4482,1316,"Xu, Xiwei"
4483,1317,"Zhu, Liming"
4484,1317,"Bass, Len"
4485,1317,"Xu, Xiwei"
4486,1318,"Sangwan, Raghvinder S"
4487,1318," Neill, Colin J"
4488,1319,"Sangwan, Raghvinder S"
4489,1319," Neill, Colin J"
4490,1320,"Sangwan, Raghvinder S"
4491,1320," Neill, Colin J"
4492,1321,"Bass, M"
4493,1321," Sangwan, R"
4494,1321," Smith, M"
4495,1322,"Akerman, Art"
4496,1322,"Tyree, Jeff"
4497,1323,"Ernst, Erik"
4498,1324,"Jamr z, Krzysztof"
4499,1324,"Pitulej, Dariusz"
4500,1324," Werewka, Jan"
4501,1325,"Jamro z, K"
4502,1325," Pitulej, D"
4503,1325," Werewka, J"
4504,1326,"Lung, Chung Horng"
4505,1326,"Zaman, Marzia"
4506,1326,"Goel, Nishith"
4507,1327,"Pereira, Oscar M"
4508,1327," Aguiar, Rui L"
4509,1327," Santos, Maribel Yasmina"
4510,1328,"Woods, Eoin"
4511,1328," Hilliard, Rich"
4512,1329,"Kuusela, Juha"
4513,1330,"Kuusela, Juha"
4514,1331,"Murthy, P"
4515,1331," Rajaram, T"
4516,1331," Hemanth, S"
4517,1332,"Jain, P"
4518,1332," Kircher, M"
4519,1333,"Olson, T"
4520,1333," Dameron, A"
4521,1333," Wood, K"
4522,1333," Pylpenko, S"
4523,1333," Hurst, K"
4524,1333," National Renewable Energy Lab , Golden, CO"
4525,1334,"Joghee, P"
4526,1334," Pylypenko, S"
4527,1334," Wood, K"
4528,1334," Corpuz, A"
4529,1334," Bender, G"
4530,1334," National Renewable Energy Lab , Golden, CO"
4531,1335,"Sporea, Dan"
4532,1335,"Sporea, Adelina"
4533,1335,"Mihai, Laura"
4534,1335,"Stancalie, Andrei"
4535,1336,"Lu, Yizhong"
4536,1336," Jiang, Yuanyuan"
4537,1336," Chen, Wei"
4538,1337,"Lo, Chih Ping"
4539,1337,"Wang, Guanxiong"
4540,1337,"Kumar, Amod"
4541,1337,"Ramani, Vijay"
4542,1338,"Johanson, Arne N"
4543,1338," Hasselbring, Wilhelm"
4544,1339,"Pettit IV, Robert G"
4545,1339," Gomaa, Hassan"
4546,1340,"Pettit, R G , IV"
4547,1340,"Gomaa, H"
4548,1341,"Ehlers, Jens"
4549,1341,"Hasselbring, Wilhelm"
4550,1342,"Dietrich, Jens"
4551,1342,"McCartin, Catherine"
4552,1342,"Tempero, Ewan"
4553,1342,"Ali Shah, Syed M"
4554,1343,"Grunske, Lars"
4555,1344,"Grunske, L"
4556,1345,"Su, Moon Ting"
4557,1346,"Qian, Wen"
4558,1346,"Hao, Rui"
4559,1346,"Zhou, Jian"
4560,1346,"Eastman, Micah"
4561,1346,"Manhat, Beth A"
4562,1346," Sun, Qiang"
4563,1346,"Goforth, Andrea M"
4564,1346," Jiao, Jun"
4565,1347,"Arkin, Ethem"
4566,1347,"Tekinerdogan, Bedir"
4567,1348,"P rez Mart nez, Jorge Enrique"
4568,1348,"Sierra Alonso, Almudena"
4569,1349,"Perez Martinez, J E"
4570,1349," Sierra Alonso, A"
4571,1350,"Ali Babar, Muhammad"
4572,1350,"Bass, Len"
4573,1350,"Gorton, Ian"
4574,1351,"Babar, M A"
4575,1351," Bass, L"
4576,1351," Gorton, I"
4577,1352,"Halonen, Pertt"
4578,1352,"H t nen, Kimmo"
4579,1353,"Issarny, Val rie"
4580,1353,"Tartanoglu, Ferda"
4581,1353,"Liu, Jinshan"
4582,1353,"Sailhan, Fran oise"
4583,1354,"Issarny, V"
4584,1354," Tartanoglu, F"
4585,1354, Jinshan Li
4586,1354,"Sailhan, F"
4587,1355,"Haitzer, Thomas"
4588,1355,"Zdun, Uwe"
4589,1356,"Schulte, Daniel"
4590,1357,"Klatt, Benjamin"
4591,1357,"Rathfelder, Christoph"
4592,1357,"Kounev, Samuel"
4593,1358,"Tausch, Norbert"
4594,1358,"Philippsen, Michael"
4595,1358,"Adersberger, Josef"
4596,1359,"Tausch, Norbert"
4597,1359,"Philippsen, Michael"
4598,1359,"Adersberger, Josef"
4599,1360,"Peltonen, Jari"
4600,1360,"Felin, Marko"
4601,1360,"Vartiala, Mikko"
4602,1361,"Pohjalainen, Piet"
4603,1362,"Pohjalainen, Piet"
4604,1363,"Aarnoutse, Floor"
4605,1363,"Renes, Cassandra"
4606,1363,"Snijders, Remco"
4607,1363,"Jansen, Slinger"
4608,1364,"Wendland, Marc Florian"
4609,1364,"Hoffmann, Andreas"
4610,1364,"Schieferdecker, Ina"
4611,1365,"Mair, Matthias"
4612,1365,"Herold, Sebastian"
4613,1365,"Rausch, Andreas"
4614,1366,"Hasche, F"
4615,1366," Oezaslan, M"
4616,1366," Strasser, P"
4617,1367,"Dhungana, Deepak"
4618,1367,"Rabiser, Rick"
4619,1367,"Gr nbacher, Paul"
4620,1368,"Dhungana, D"
4621,1368," Rabiser, R"
4622,1368," Grunbacher, P"
4623,1369,"Cundy, A B"
4624,1369," Lafite, R"
4625,1369," Taylor, J A"
4626,1369," Hopkinson, L"
4627,1369," Deloffre, J"
4628,1369," Charman, R"
4629,1369," Gilpin, M"
4630,1369," Spencer, K L"
4631,1369," Carey, P J"
4632,1369," Heppell, C M"
4633,1369," Ouddane, B"
4634,1369," De Wever, S"
4635,1369," Tuckett, A"
4636,1370,"Cundy, A B"
4637,1370," Lafite, R"
4638,1370," Taylor, J A"
4639,1370," Hopkinson, L"
4640,1370," Deloffre, J"
4641,1370," Charman, R"
4642,1370," Gilpin, M"
4643,1370," Spencer, K L"
4644,1370," Carey, P J"
4645,1370," Heppell, C M"
4646,1370," Ouddane, B"
4647,1370," De Wever, S"
4648,1370," Tuckett, A"
4649,1371,"Krka, Ivo"
4650,1371,"Medvidovic, Nenad"
4651,1372,"Kapov , Lucia"
4652,1372," Goldschmidt, Thomas"
4653,1372," Becker, Steffen"
4654,1372," Henss, J rg"
4655,1373,"Myll rniemi, Varvana"
4656,1373,"Ylikangas, Mikko"
4657,1373,"Raatikainen, Mikko"
4658,1373,"kk , Jari"
4659,1373,"M nnist , Tomi"
4660,1373,"Aaltonen, Timo"
4661,1374,"Myll rniemi, Varvana"
4662,1374,"Ylikangas, Mikko"
4663,1374,"Raatikainen, Mikko"
4664,1374,"kk , Jari"
4665,1374,"M nnist , Tomi"
4666,1374,"Aaltonen, Timo"
4667,1375,"Galster, Matthias"
4668,1375,"Avgeriou, Paris"
4669,1375,"Weyns, Danny"
4670,1375,"Becker, Martin"
4671,1376,"Galster, Matthias"
4672,1376,"Avgeriou, Paris"
4673,1376,"Weyns, Danny"
4674,1376,"Becker, Martin"
4675,1377,"Tekinerdogan, Bedir"
4676,1377,"S zer, Hasan"
4677,1378,"Tekinerdogan, Bedir"
4678,1378,"S zer, Hasan"
4679,1379,"Gu rbu z, H G"
4680,1379," Tekinerdogan, B"
4681,1379," Pala Er, N"
4682,1380,"Khudhayer, Wisam J"
4683,1380," Kariuki, Nancy"
4684,1380,"Myers, Deborah J"
4685,1380," Shaikh, Ali U"
4686,1380," Karabacak, Tansel"
4687,1381,"St rrle, Harald"
4688,1382,"Liu, Yuan Zhi"
4689,1382,"Pang, Xiao Ning"
4690,1382,"Jiang, Shaoji"
4691,1382,"Dong, Jian Wen"
4692,1383,"Barnes, Jeffrey M"
4693,1384,"Shahin, Mojtaba"
4694,1384," Liang, Peng"
4695,1384,"Li, Zengyang"
4696,1385,"Strasser, Peter"
4697,1385," Liu, Zengcai"
4698,1385,"Koh, Shirlaine"
4699,1386,"Anselmi, Jonatha"
4700,1386,"Cremonesi, Paolo"
4701,1386,"Amaldi, Edoardo"
4702,1387,"Verjus, Herv"
4703,1387," C mpan, Sorana"
4704,1387,"Razavizadeh, Azadeh"
4705,1387,"Ducasse, St phane"
4706,1388,"Hofmeister, Christine"
4707,1388,"Obbink, Henk"
4708,1388,"Kruchten, Philippe"
4709,1388,"Ran, Alexander"
4710,1388,"Nord, Robert L"
4711,1388," America, Pierre"
4712,1389,"Kuz, Ihor"
4713,1389,"Zhu, Liming"
4714,1389,"Bass, Len"
4715,1389,"Staples, Mark"
4716,1389,"Xu, Xiwei"
4717,1390,"Kuz, Ihor"
4718,1390,"Zhu, Liming"
4719,1390,"Bass, Len"
4720,1390,"Staples, Mark"
4721,1390,"Xu, Xiwei"
4722,1391,"Abbas, Nadeem"
4723,1391,"Andersson, Jesper"
4724,1391,"L we, Welf"
4725,1392,"Nallur, Vivek"
4726,1392,"Bahsoon, Rami"
4727,1392,"Yao, Xin"
4728,1393,"Nallur, Vivek"
4729,1393,"Bahsoon, Rami"
4730,1393,"Yao, Xin"
4731,1394,"Nallur, Vivek"
4732,1394,"Bahsoon, Rami"
4733,1394,"Yao, Xin"
4734,1395,"Ingstrup, Mads"
4735,1395,"Hansen, Klaus Marius"
4736,1396,"Ingstrup, Mads"
4737,1396,"Hansen, Klaus Marius"
4738,1397,"Ingstrup, Mads"
4739,1397,"Hansen, Klaus Marius"
4740,1398,"Graaf, Bas"
4741,1398,"Weber, Sven"
4742,1398,"Van Deursen, Arie"
4743,1399,"Ohyagi, Shinsuke"
4744,1399,"Sasaki, Tatsuyoshi"
4745,1400,"Zhong, Jing Ping"
4746,1400,"Fan, You Jun"
4747,1400,"Wang, Hui"
4748,1400,"Wang, Rui Xiang"
4749,1400,"Fan, Li Li"
4750,1400,"Shen, Xing Can"
4751,1400,"Shi, Zu Jin"
4752,1401,"Zhong, Jing Ping"
4753,1401,"Fan, You Jun"
4754,1401,"Wang, Hui"
4755,1401,"Wang, Rui Xiang"
4756,1401,"Fan, Li Li"
4757,1401,"Shen, Xing Can"
4758,1401,"Shi, Zu Jin"
4759,1402,"Wei, L"
4760,1402,"Fan, You Jun"
4761,1402,"Ma, Jing Hua"
4762,1402,"Tao, Liu Hong"
4763,1402,"Wang, Rui Xiang"
4764,1402,"Zhong, Jing Ping"
4765,1402,"Wang, Hui"
4766,1403,"Tsushima, Shohji"
4767,1403,"Kaneko, Keisuke"
4768,1403,"Morioka, Hiroyuki"
4769,1403,"Hirai, Shuichiro"
4770,1404,"Byon, S M"
4771,1404," Na, D H"
4772,1404," Lee, Y"
4773,1405,"Johnson, Kenneth"
4774,1405,"Calinescu, Rad"
4775,1406,"Alebrahim, Azadeh"
4776,1406,"Hatebur, Denis"
4777,1406,"Heisel, Maritta"
4778,1407,"Ionita, M T"
4779,1407," America, P"
4780,1407," Hammer, D K"
4781,1407," Obbink, H"
4782,1407," Trienekens, J J M"
4783,1408,"Ionita, Mugurel T"
4784,1408," America, Pierre"
4785,1408,"Hammer, Dieter K"
4786,1408," Obbink, Henk"
4787,1408,"Trienekens, Jos J M"
4788,1409,"Zhou, Terry G"
4789,1409," Peake, Ian D"
4790,1409," Schmidt, Heinz W"
4791,1410,"Olsson, Tobias"
4792,1410,"Toll, Daniel"
4793,1410,"Wingkvist, Anna"
4794,1410,"Ericsson, Morgan"
4795,1411,"Smith, Jason McC"
4796,1411," Stotts, David"
4797,1412,"Abbou, S"
4798,1412," Dillet, J"
4799,1412," Spernjak, D"
4800,1412," Mukundan, R"
4801,1412," Fairweather, J"
4802,1412," Borup, R L"
4803,1412," Maranzana, G"
4804,1412," Didierjean, S"
4805,1412," Lottin, O"
4806,1413,"Haenni, Nicole"
4807,1413,"Lungu, Mircea"
4808,1413,"Schwarz, Niko"
4809,1413,"Nierstrasz, Oscar"
4810,1414,"Riva, Claudio"
4811,1414,"Selonen, Petri"
4812,1414,"Syst , Tarja"
4813,1414,"Tuovinen, Antti Pekka"
4814,1414,"Xu, Jianli"
4815,1414,"Yang, Yaojin"
4816,1415,"Riva, C"
4817,1415," Selonen, P"
4818,1415," Systa, T"
4819,1415," Tuovinen, A"
4820,1415, Jianli X
4821,1415,Yaojin Yang
4822,1416,"Tekinerdogan, Bedir"
4823,1416,"S zer, Hasan"
4824,1416,"Aksit, Mehmet"
4825,1417,"Al Azzani, Sarah"
4826,1417,"Bahsoon, Rami"
4827,1418,"Al Azzani, Sarah"
4828,1418,"Bahsoon, Rami"
4829,1419,"C t , Isabelle"
4830,1419,"Heisel, Marina"
4831,1419,"Wentzlaff, Ina"
4832,1420,"C t , Isabelle"
4833,1420,"Heisel, Marina"
4834,1420,"Wentzlaff, Ina"
4835,1421,"Cote, I"
4836,1421," Heisel, M"
4837,1421," Wentzlaff, I"
4838,1422,"Cote, I"
4839,1422," Heisel, M"
4840,1422," Wentzlaff, I"
4841,1423,"Chouali, Samir"
4842,1423,"Carrillo, Oscar"
4843,1423,"Mountassir, Hassan"
4844,1424,"Oezaslan, M"
4845,1424," Hasch , F"
4846,1424," Strasser, P"
4847,1425,"Kriechbaum, Thomas"
4848,1425,"Buchgeher, Georg"
4849,1425,"Weinreich, Rainer"
4850,1426,"Kriechbaum, T"
4851,1426," Buchgeher, G"
4852,1426," Weinreich, R"
4853,1427,"Kang, Eunae"
4854,1427,"An, Sunhyung"
4855,1427,"Yoon, Songhun"
4856,1427,"Kim, Jin Kon"
4857,1427,"Lee, Jinwoo"
4858,1428,"Cui, Chun Hua"
4859,1428,"Li, Hui Hui"
4860,1428,"Liu, Xiao Jing"
4861,1428,"Gao, Min Rui"
4862,1428,"Yu, Shu Hong"
4863,1429,"Gruhn, Volker"
4864,1429,"Sch fer, Clemens"
4865,1430,"Gruhn, Volker"
4866,1430,"Sch fer, Clemens"
4867,1431,"Gruhn, V"
4868,1431," Schafer, C"
4869,1432,"Gruhn, V"
4870,1432," Schafer, C"
4871,1433,"Kakinuma, Katsuyoshi"
4872,1433,"Wakasugi, Yuko"
4873,1433,"Uchida, Makoto"
4874,1433,"Kamino, Takeo"
4875,1433,"Uchida, Hiroyuki"
4876,1433,"Deki, Shigehito"
4877,1433,"Watanabe, Masahiro"
4878,1434,"Christensen, Henrik Baerbak"
4879,1435,"Garsany, Yannick"
4880,1435," Dutta, Sreya"
4881,1435,"Swider Lyons, Karen E"
4882,1436,"Losavio, F"
4883,1436," Matteo, A"
4884,1436," Rahamut, R"
4885,1437,"Santos, Adri n"
4886,1437,"Almeida, Francisco"
4887,1437,"Blanco, Vicente"
4888,1438,"Santos, Adri n"
4889,1438,"Almeida, Francisco"
4890,1438,"Blanco, Vicente"
4891,1439,"Santos, A"
4892,1439," Almeida, F"
4893,1439," Blanco, V"
4894,1440,"Santos, A"
4895,1440," Almeida, F"
4896,1440," Blanco, V"
4897,1441,"Marzolla, Moreno"
4898,1441,"Mirandola, Raffaela"
4899,1442,"Marzolla, M"
4900,1442," Mirandola, R"
4901,1443,"Huang, Huajie"
4902,1443,"Wang, Xin"
4903,1444,"Waignier, Guillaume"
4904,1444,"Le Meur, Anne Fran oise"
4905,1444,"Duchien, Laurence"
4906,1445,"Waignier, Guillaume"
4907,1445,"Le Meur, Anne Fran oise"
4908,1445,"Duchien, Laurence"
4909,1446,"Waignier, G"
4910,1446," Le Meur, A"
4911,1446," Duchien, L"
4912,1447,"Waignier, G"
4913,1447," Le Meur, A"
4914,1447," Duchien, L"
4915,1448,"Rekhav, V"
4916,1448,Smrithi
4917,1448,"Muccini, Henry"
4918,1449,"K ster, Martin"
4919,1449,"Trifu, Mircea"
4920,1450,"K ster, Martin"
4921,1450,"Trifu, Mircea"
4922,1451,"Zimmermann, Olaf"
4923,1451,"Zdun, Uwe"
4924,1451,"Gschwind, Thomas"
4925,1451,"Leymann, Frank"
4926,1452,"Gilson, Fabian"
4927,1452,"Englebert, Vincent"
4928,1453,"Carignano, Mar a Celeste"
4929,1453,"Gonnet, Silvio"
4930,1453,"Leone, Horacio"
4931,1454,"Carignano, Mar a Celeste"
4932,1454,"Gonnet, Silvio"
4933,1454,"Leone, Horacio"
4934,1455,"Carignano, Mar a Celeste"
4935,1455,"Gonnet, Silvio"
4936,1455,"Leone, Horacio"
4937,1456,"Chavarriaga, Jaime"
4938,1456,"Noguera, Carlos"
4939,1456,"Casallas, Rubby"
4940,1456,"Jonckers, Viviane"
4941,1457,"Bucchiarone, Antonio"
4942,1457," Muccini, Henry"
4943,1457,"Pelliccione, Patrizio"
4944,1458,"Bucchiarone, A"
4945,1458," Muccini, H"
4946,1458," Pelliccione, P"
4947,1459,"Navasa, Amparo"
4948,1459,"P rez, Miguel A"
4949,1459," Murillo, Juan M"
4950,1460,"Navasa, Amparo"
4951,1460,"P rez, Miguel A"
4952,1460," Murillo, Juan M"
4953,1461,"Navasa, A"
4954,1461," Perez, M A"
4955,1461," Murillo, J M"
4956,1462,"Navasa, A"
4957,1462," Perez, M A"
4958,1462," Murillo, J M"
4959,1463,"Zimmermann, Olaf"
4960,1464,"Zimmermann, Olaf"
4961,1465,"Land, R"
4962,1465," Crnkovic, I"
4963,1465," Larsson, S"
4964,1465," Blankers, L"
4965,1466,"Biehl, Matthias"
4966,1466," L we, Welf"
4967,1467,"Su, Moon Ting"
4968,1467,"Tempero, Ewan"
4969,1467,"Hosking, John"
4970,1467,"Grundy, John"
4971,1468,"Su, Moon Ting"
4972,1468,"Tempero, Ewan"
4973,1468,"Hosking, John"
4974,1468,"Grundy, John"
4975,1469,"Cortellessa, Vittorio"
4976,1469,"De Sanctis, Martina"
4977,1469,"Di Marco, Antinisca"
4978,1469,"Trubiani, Catia"
4979,1470,"Cortellessa, Vittorio"
4980,1470,"De Sanctis, Martina"
4981,1470,"Di Marco, Antinisca"
4982,1470,"Trubiani, Catia"
4983,1471,"Aboud, Nour Alhouda"
4984,1471,"Ar valo, Gabriela"
4985,1471,"Falleri, Jean R my"
4986,1471,"Huchard, Marianne"
4987,1471,"Tibermacine, Chouki"
4988,1471,"Urtado, Christelle"
4989,1471,"Vauttier, Sylvain"
4990,1472,"Aboud, Nour Alhouda"
4991,1472,"Ar valo, Gabriela"
4992,1472,"Falleri, Jean R my"
4993,1472,"Huchard, Marianne"
4994,1472,"Tibermacine, Chouki"
4995,1472,"Urtado, Christelle"
4996,1472,"Vauttier, Sylvain"
4997,1473,"Aboud, Nour Alhouda"
4998,1473,"Ar valo, Gabriela"
4999,1473,"Falleri, Jean R my"
5000,1473,"Huchard, Marianne"
5001,1473,"Tibermacine, Chouki"
5002,1473,"Urtado, Christelle"
5003,1473,"Vauttier, Sylvain"
5004,1474,"Muccini, H"
5005,1474," Pelliccione, P"
5006,1474," Romanovsky, A"
5007,1475,"De Gooijer, Thijmen"
5008,1475,"Harper, K"
5009,1475,Eric
5010,1476,"Bashroush, R"
5011,1477,"Pahl, Claus"
5012,1478,"Gassara, Amal"
5013,1478,"Bouassida Rodriguez, Ismael"
5014,1478," Jmaiel, Mohamed"
5015,1479,"Bardram, Jakob Eyvind"
5016,1479,"Christensen, Henrik Brbak"
5017,1480,"Bardram, J E"
5018,1480," Christensen, H B"
5019,1481,"Chang, Zhiming"
5020,1481,"Mao, Xinjun"
5021,1481,"Qi, Zhichang"
5022,1482,"Ahmad, Aakash"
5023,1482,"Babar, Muhammad Ali"
5024,1483,"Kabbedijk, J"
5025,1483," Jansen, S"
5026,1484,"Kabbedijk, J"
5027,1484," Jansen, S"
5028,1485,"Abi Antoun, Marwan"
5029,1485,"Coelho, Wesley"
5030,1486,"Wang, Mei Xian"
5031,1486,"Xu, Fan"
5032,1486,"Xie, Jian"
